,x1,y1,z1,x2,y2,z2
46297,-7.62094,-8.79403,9.465,3.67756,2.91523,-14.247
46298,3.67756,2.91523,-14.247,-9.63243,9.66777,6.225
46299,-9.63243,9.66777,6.225,3.67756,2.91523,-14.247
46300,3.67756,2.91523,-14.247,-13.56919,5.13653,3.807
46301,-13.56919,5.13653,3.807,3.67756,2.91523,-14.247
46302,3.67756,2.91523,-14.247,-0.55161,-13.53833,6.435
46303,-0.55161,-13.53833,6.435,3.67756,2.91523,-14.247
46304,3.67756,2.91523,-14.247,8.65807,-8.39579,8.919
46305,8.65807,-8.39579,8.919,3.67756,2.91523,-14.247
46306,-0.73962,-4.61573,-14.253,-2.12522,-7.23108,12.969
46307,-2.12522,-7.23108,12.969,-0.73962,-4.61573,-14.253
46308,-0.73962,-4.61573,-14.253,-3.49947,-0.98178,14.553
46309,-3.49947,-0.98178,14.553,-0.73962,-4.61573,-14.253
46310,-0.73962,-4.61573,-14.253,10.61088,10.45806,-1.743
46311,10.61088,10.45806,-1.743,-0.73962,-4.61573,-14.253
46312,-0.73962,-4.61573,-14.253,11.19873,1.87854,9.801
46313,11.19873,1.87854,9.801,-0.73962,-4.61573,-14.253
46314,-0.73962,-4.61573,-14.253,-3.50013,3.81194,14.079
46315,-3.50013,3.81194,14.079,-0.73962,-4.61573,-14.253
46316,-0.73962,-4.61573,-14.253,8.72039,6.20611,10.509
46317,8.72039,6.20611,10.509,-0.73962,-4.61573,-14.253
46318,-0.73962,-4.61573,-14.253,-7.62094,-8.79403,9.465
46319,-7.62094,-8.79403,9.465,-0.73962,-4.61573,-14.253
46320,-0.73962,-4.61573,-14.253,2.34033,14.49242,3.081
46321,2.34033,14.49242,3.081,-0.73962,-4.61573,-14.253
46322,-0.73962,-4.61573,-14.253,-9.63243,9.66777,6.225
46323,-9.63243,9.66777,6.225,-0.73962,-4.61573,-14.253
46324,-0.73962,-4.61573,-14.253,13.4207,6.56526,1.335
46325,13.4207,6.56526,1.335,-0.73962,-4.61573,-14.253
46326,-2.56242,3.88779,-14.259,-2.12522,-7.23108,12.969
46327,-2.12522,-7.23108,12.969,-2.56242,3.88779,-14.259
46328,-2.56242,3.88779,-14.259,-3.49947,-0.98178,14.553
46329,-3.49947,-0.98178,14.553,-2.56242,3.88779,-14.259
46330,-2.56242,3.88779,-14.259,11.19873,1.87854,9.801
46331,11.19873,1.87854,9.801,-2.56242,3.88779,-14.259
46332,-2.56242,3.88779,-14.259,-3.50013,3.81194,14.079
46333,-3.50013,3.81194,14.079,-2.56242,3.88779,-14.259
46334,-2.56242,3.88779,-14.259,8.72039,6.20611,10.509
46335,8.72039,6.20611,10.509,-2.56242,3.88779,-14.259
46336,-2.56242,3.88779,-14.259,-7.62094,-8.79403,9.465
46337,-7.62094,-8.79403,9.465,-2.56242,3.88779,-14.259
46338,-2.56242,3.88779,-14.259,-9.63243,9.66777,6.225
46339,-9.63243,9.66777,6.225,-2.56242,3.88779,-14.259
46340,-2.56242,3.88779,-14.259,13.4207,6.56526,1.335
46341,13.4207,6.56526,1.335,-2.56242,3.88779,-14.259
46342,-2.56242,3.88779,-14.259,-0.55161,-13.53833,6.435
46343,-0.55161,-13.53833,6.435,-2.56242,3.88779,-14.259
46344,-2.56242,3.88779,-14.259,8.65807,-8.39579,8.919
46345,8.65807,-8.39579,8.919,-2.56242,3.88779,-14.259
46346,4.49776,-1.13136,-14.265,-2.12522,-7.23108,12.969
46347,-2.12522,-7.23108,12.969,4.49776,-1.13136,-14.265
46348,4.49776,-1.13136,-14.265,-3.49947,-0.98178,14.553
46349,-3.49947,-0.98178,14.553,4.49776,-1.13136,-14.265
46350,4.49776,-1.13136,-14.265,11.19873,1.87854,9.801
46351,11.19873,1.87854,9.801,4.49776,-1.13136,-14.265
46352,4.49776,-1.13136,-14.265,-3.50013,3.81194,14.079
46353,-3.50013,3.81194,14.079,4.49776,-1.13136,-14.265
46354,4.49776,-1.13136,-14.265,8.72039,6.20611,10.509
46355,8.72039,6.20611,10.509,4.49776,-1.13136,-14.265
46356,4.49776,-1.13136,-14.265,-7.62094,-8.79403,9.465
46357,-7.62094,-8.79403,9.465,4.49776,-1.13136,-14.265
46358,4.49776,-1.13136,-14.265,2.34033,14.49242,3.081
46359,2.34033,14.49242,3.081,4.49776,-1.13136,-14.265
46360,4.49776,-1.13136,-14.265,-9.63243,9.66777,6.225
46361,-9.63243,9.66777,6.225,4.49776,-1.13136,-14.265
46362,4.49776,-1.13136,-14.265,-13.56919,5.13653,3.807
46363,-13.56919,5.13653,3.807,4.49776,-1.13136,-14.265
46364,4.49776,-1.13136,-14.265,-0.55161,-13.53833,6.435
46365,-0.55161,-13.53833,6.435,4.49776,-1.13136,-14.265
46366,-4.06445,-2.19517,-14.271,-2.12522,-7.23108,12.969
46367,-2.12522,-7.23108,12.969,-4.06445,-2.19517,-14.271
46368,-4.06445,-2.19517,-14.271,-3.49947,-0.98178,14.553
46369,-3.49947,-0.98178,14.553,-4.06445,-2.19517,-14.271
46370,-4.06445,-2.19517,-14.271,10.61088,10.45806,-1.743
46371,10.61088,10.45806,-1.743,-4.06445,-2.19517,-14.271
46372,-4.06445,-2.19517,-14.271,11.19873,1.87854,9.801
46373,11.19873,1.87854,9.801,-4.06445,-2.19517,-14.271
46374,-4.06445,-2.19517,-14.271,-3.50013,3.81194,14.079
46375,-3.50013,3.81194,14.079,-4.06445,-2.19517,-14.271
46376,-4.06445,-2.19517,-14.271,8.72039,6.20611,10.509
46377,8.72039,6.20611,10.509,-4.06445,-2.19517,-14.271
46378,-4.06445,-2.19517,-14.271,-7.62094,-8.79403,9.465
46379,-7.62094,-8.79403,9.465,-4.06445,-2.19517,-14.271
46380,-4.06445,-2.19517,-14.271,2.34033,14.49242,3.081
46381,2.34033,14.49242,3.081,-4.06445,-2.19517,-14.271
46382,-4.06445,-2.19517,-14.271,-9.63243,9.66777,6.225
46383,-9.63243,9.66777,6.225,-4.06445,-2.19517,-14.271
46384,-4.06445,-2.19517,-14.271,13.4207,6.56526,1.335
46385,13.4207,6.56526,1.335,-4.06445,-2.19517,-14.271
46386,1.50809,4.3466,-14.277,-2.12522,-7.23108,12.969
46387,-2.12522,-7.23108,12.969,1.50809,4.3466,-14.277
46388,1.50809,4.3466,-14.277,-3.49947,-0.98178,14.553
46389,-3.49947,-0.98178,14.553,1.50809,4.3466,-14.277
46390,1.50809,4.3466,-14.277,11.19873,1.87854,9.801
46391,11.19873,1.87854,9.801,1.50809,4.3466,-14.277
46392,1.50809,4.3466,-14.277,-3.50013,3.81194,14.079
46393,-3.50013,3.81194,14.079,1.50809,4.3466,-14.277
46394,1.50809,4.3466,-14.277,8.72039,6.20611,10.509
46395,8.72039,6.20611,10.509,1.50809,4.3466,-14.277
46396,1.50809,4.3466,-14.277,-7.62094,-8.79403,9.465
46397,-7.62094,-8.79403,9.465,1.50809,4.3466,-14.277
46398,1.50809,4.3466,-14.277,-9.63243,9.66777,6.225
46399,-9.63243,9.66777,6.225,1.50809,4.3466,-14.277
46400,1.50809,4.3466,-14.277,-13.56919,5.13653,3.807
46401,-13.56919,5.13653,3.807,1.50809,4.3466,-14.277
46402,1.50809,4.3466,-14.277,-0.55161,-13.53833,6.435
46403,-0.55161,-13.53833,6.435,1.50809,4.3466,-14.277
46404,1.50809,4.3466,-14.277,8.65807,-8.39579,8.919
46405,8.65807,-8.39579,8.919,1.50809,4.3466,-14.277
46406,1.81667,-4.20662,-14.283,-2.12522,-7.23108,12.969
46407,-2.12522,-7.23108,12.969,1.81667,-4.20662,-14.283
46408,1.81667,-4.20662,-14.283,-3.49947,-0.98178,14.553
46409,-3.49947,-0.98178,14.553,1.81667,-4.20662,-14.283
46410,1.81667,-4.20662,-14.283,11.19873,1.87854,9.801
46411,11.19873,1.87854,9.801,1.81667,-4.20662,-14.283
46412,1.81667,-4.20662,-14.283,-3.50013,3.81194,14.079
46413,-3.50013,3.81194,14.079,1.81667,-4.20662,-14.283
46414,1.81667,-4.20662,-14.283,8.72039,6.20611,10.509
46415,8.72039,6.20611,10.509,1.81667,-4.20662,-14.283
46416,1.81667,-4.20662,-14.283,-7.62094,-8.79403,9.465
46417,-7.62094,-8.79403,9.465,1.81667,-4.20662,-14.283
46418,1.81667,-4.20662,-14.283,2.34033,14.49242,3.081
46419,2.34033,14.49242,3.081,1.81667,-4.20662,-14.283
46420,1.81667,-4.20662,-14.283,-9.63243,9.66777,6.225
46421,-9.63243,9.66777,6.225,1.81667,-4.20662,-14.283
46422,1.81667,-4.20662,-14.283,13.4207,6.56526,1.335
46423,13.4207,6.56526,1.335,1.81667,-4.20662,-14.283
46424,1.81667,-4.20662,-14.283,-13.56919,5.13653,3.807
46425,-13.56919,5.13653,3.807,1.81667,-4.20662,-14.283
46426,-4.16398,1.86702,-14.289,-2.12522,-7.23108,12.969
46427,-2.12522,-7.23108,12.969,-4.16398,1.86702,-14.289
46428,-4.16398,1.86702,-14.289,-3.49947,-0.98178,14.553
46429,-3.49947,-0.98178,14.553,-4.16398,1.86702,-14.289
46430,-4.16398,1.86702,-14.289,11.19873,1.87854,9.801
46431,11.19873,1.87854,9.801,-4.16398,1.86702,-14.289
46432,-4.16398,1.86702,-14.289,-3.50013,3.81194,14.079
46433,-3.50013,3.81194,14.079,-4.16398,1.86702,-14.289
46434,-4.16398,1.86702,-14.289,8.72039,6.20611,10.509
46435,8.72039,6.20611,10.509,-4.16398,1.86702,-14.289
46436,-4.16398,1.86702,-14.289,-7.62094,-8.79403,9.465
46437,-7.62094,-8.79403,9.465,-4.16398,1.86702,-14.289
46438,-4.16398,1.86702,-14.289,2.34033,14.49242,3.081
46439,2.34033,14.49242,3.081,-4.16398,1.86702,-14.289
46440,-4.16398,1.86702,-14.289,-9.63243,9.66777,6.225
46441,-9.63243,9.66777,6.225,-4.16398,1.86702,-14.289
46442,-4.16398,1.86702,-14.289,13.4207,6.56526,1.335
46443,13.4207,6.56526,1.335,-4.16398,1.86702,-14.289
46444,-4.16398,1.86702,-14.289,14.18715,3.99885,-2.781
46445,14.18715,3.99885,-2.781,-4.16398,1.86702,-14.289
46446,4.31367,1.43012,-14.295,-2.12522,-7.23108,12.969
46447,-2.12522,-7.23108,12.969,4.31367,1.43012,-14.295
46448,4.31367,1.43012,-14.295,-3.49947,-0.98178,14.553
46449,-3.49947,-0.98178,14.553,4.31367,1.43012,-14.295
46450,4.31367,1.43012,-14.295,11.19873,1.87854,9.801
46451,11.19873,1.87854,9.801,4.31367,1.43012,-14.295
46452,4.31367,1.43012,-14.295,-3.50013,3.81194,14.079
46453,-3.50013,3.81194,14.079,4.31367,1.43012,-14.295
46454,4.31367,1.43012,-14.295,8.72039,6.20611,10.509
46455,8.72039,6.20611,10.509,4.31367,1.43012,-14.295
46456,4.31367,1.43012,-14.295,-7.62094,-8.79403,9.465
46457,-7.62094,-8.79403,9.465,4.31367,1.43012,-14.295
46458,4.31367,1.43012,-14.295,2.34033,14.49242,3.081
46459,2.34033,14.49242,3.081,4.31367,1.43012,-14.295
46460,4.31367,1.43012,-14.295,-9.63243,9.66777,6.225
46461,-9.63243,9.66777,6.225,4.31367,1.43012,-14.295
46462,4.31367,1.43012,-14.295,-13.56919,5.13653,3.807
46463,-13.56919,5.13653,3.807,4.31367,1.43012,-14.295
46464,4.31367,1.43012,-14.295,-0.55161,-13.53833,6.435
46465,-0.55161,-13.53833,6.435,4.31367,1.43012,-14.295
46466,-2.20551,-3.95185,-14.301,-2.12522,-7.23108,12.969
46467,-2.12522,-7.23108,12.969,-2.20551,-3.95185,-14.301
46468,-2.20551,-3.95185,-14.301,-3.49947,-0.98178,14.553
46469,-3.49947,-0.98178,14.553,-2.20551,-3.95185,-14.301
46470,-2.20551,-3.95185,-14.301,10.61088,10.45806,-1.743
46471,10.61088,10.45806,-1.743,-2.20551,-3.95185,-14.301
46472,-2.20551,-3.95185,-14.301,11.19873,1.87854,9.801
46473,11.19873,1.87854,9.801,-2.20551,-3.95185,-14.301
46474,-2.20551,-3.95185,-14.301,-3.50013,3.81194,14.079
46475,-3.50013,3.81194,14.079,-2.20551,-3.95185,-14.301
46476,-2.20551,-3.95185,-14.301,8.72039,6.20611,10.509
46477,8.72039,6.20611,10.509,-2.20551,-3.95185,-14.301
46478,-2.20551,-3.95185,-14.301,-7.62094,-8.79403,9.465
46479,-7.62094,-8.79403,9.465,-2.20551,-3.95185,-14.301
46480,-2.20551,-3.95185,-14.301,2.34033,14.49242,3.081
46481,2.34033,14.49242,3.081,-2.20551,-3.95185,-14.301
46482,-2.20551,-3.95185,-14.301,-9.63243,9.66777,6.225
46483,-9.63243,9.66777,6.225,-2.20551,-3.95185,-14.301
46484,-2.20551,-3.95185,-14.301,13.4207,6.56526,1.335
46485,13.4207,6.56526,1.335,-2.20551,-3.95185,-14.301
46486,-1.03878,4.38528,-14.307,-2.12522,-7.23108,12.969
46487,-2.12522,-7.23108,12.969,-1.03878,4.38528,-14.307
46488,-1.03878,4.38528,-14.307,-3.49947,-0.98178,14.553
46489,-3.49947,-0.98178,14.553,-1.03878,4.38528,-14.307
46490,-1.03878,4.38528,-14.307,11.19873,1.87854,9.801
46491,11.19873,1.87854,9.801,-1.03878,4.38528,-14.307
46492,-1.03878,4.38528,-14.307,-3.50013,3.81194,14.079
46493,-3.50013,3.81194,14.079,-1.03878,4.38528,-14.307
46494,-1.03878,4.38528,-14.307,8.72039,6.20611,10.509
46495,8.72039,6.20611,10.509,-1.03878,4.38528,-14.307
46496,-1.03878,4.38528,-14.307,-7.62094,-8.79403,9.465
46497,-7.62094,-8.79403,9.465,-1.03878,4.38528,-14.307
46498,-1.03878,4.38528,-14.307,-9.63243,9.66777,6.225
46499,-9.63243,9.66777,6.225,-1.03878,4.38528,-14.307
46500,-1.03878,4.38528,-14.307,13.4207,6.56526,1.335
46501,13.4207,6.56526,1.335,-1.03878,4.38528,-14.307
46502,-1.03878,4.38528,-14.307,-13.56919,5.13653,3.807
46503,-13.56919,5.13653,3.807,-1.03878,4.38528,-14.307
46504,-1.03878,4.38528,-14.307,-0.55161,-13.53833,6.435
46505,-0.55161,-13.53833,6.435,-1.03878,4.38528,-14.307
46506,3.71238,-2.52116,-14.313,-2.12522,-7.23108,12.969
46507,-2.12522,-7.23108,12.969,3.71238,-2.52116,-14.313
46508,3.71238,-2.52116,-14.313,-3.49947,-0.98178,14.553
46509,-3.49947,-0.98178,14.553,3.71238,-2.52116,-14.313
46510,3.71238,-2.52116,-14.313,11.19873,1.87854,9.801
46511,11.19873,1.87854,9.801,3.71238,-2.52116,-14.313
46512,3.71238,-2.52116,-14.313,-3.50013,3.81194,14.079
46513,-3.50013,3.81194,14.079,3.71238,-2.52116,-14.313
46514,3.71238,-2.52116,-14.313,8.72039,6.20611,10.509
46515,8.72039,6.20611,10.509,3.71238,-2.52116,-14.313
46516,3.71238,-2.52116,-14.313,-7.62094,-8.79403,9.465
46517,-7.62094,-8.79403,9.465,3.71238,-2.52116,-14.313
46518,3.71238,-2.52116,-14.313,2.34033,14.49242,3.081
46519,2.34033,14.49242,3.081,3.71238,-2.52116,-14.313
46520,3.71238,-2.52116,-14.313,-9.63243,9.66777,6.225
46521,-9.63243,9.66777,6.225,3.71238,-2.52116,-14.313
46522,3.71238,-2.52116,-14.313,-13.56919,5.13653,3.807
46523,-13.56919,5.13653,3.807,3.71238,-2.52116,-14.313
46524,3.71238,-2.52116,-14.313,-0.55161,-13.53833,6.435
46525,-0.55161,-13.53833,6.435,3.71238,-2.52116,-14.313
46526,-4.42143,-0.64588,-14.319,-2.12522,-7.23108,12.969
46527,-2.12522,-7.23108,12.969,-4.42143,-0.64588,-14.319
46528,-4.42143,-0.64588,-14.319,-3.49947,-0.98178,14.553
46529,-3.49947,-0.98178,14.553,-4.42143,-0.64588,-14.319
46530,-4.42143,-0.64588,-14.319,10.61088,10.45806,-1.743
46531,10.61088,10.45806,-1.743,-4.42143,-0.64588,-14.319
46532,-4.42143,-0.64588,-14.319,11.19873,1.87854,9.801
46533,11.19873,1.87854,9.801,-4.42143,-0.64588,-14.319
46534,-4.42143,-0.64588,-14.319,-3.50013,3.81194,14.079
46535,-3.50013,3.81194,14.079,-4.42143,-0.64588,-14.319
46536,-4.42143,-0.64588,-14.319,8.72039,6.20611,10.509
46537,8.72039,6.20611,10.509,-4.42143,-0.64588,-14.319
46538,-4.42143,-0.64588,-14.319,-7.62094,-8.79403,9.465
46539,-7.62094,-8.79403,9.465,-4.42143,-0.64588,-14.319
46540,-4.42143,-0.64588,-14.319,2.34033,14.49242,3.081
46541,2.34033,14.49242,3.081,-4.42143,-0.64588,-14.319
46542,-4.42143,-0.64588,-14.319,-9.63243,9.66777,6.225
46543,-9.63243,9.66777,6.225,-4.42143,-0.64588,-14.319
46544,-4.42143,-0.64588,-14.319,13.4207,6.56526,1.335
46545,13.4207,6.56526,1.335,-4.42143,-0.64588,-14.319
46546,2.81176,3.44795,-14.325,-2.12522,-7.23108,12.969
46547,-2.12522,-7.23108,12.969,2.81176,3.44795,-14.325
46548,2.81176,3.44795,-14.325,-3.49947,-0.98178,14.553
46549,-3.49947,-0.98178,14.553,2.81176,3.44795,-14.325
46550,2.81176,3.44795,-14.325,11.19873,1.87854,9.801
46551,11.19873,1.87854,9.801,2.81176,3.44795,-14.325
46552,2.81176,3.44795,-14.325,-3.50013,3.81194,14.079
46553,-3.50013,3.81194,14.079,2.81176,3.44795,-14.325
46554,2.81176,3.44795,-14.325,8.72039,6.20611,10.509
46555,8.72039,6.20611,10.509,2.81176,3.44795,-14.325
46556,2.81176,3.44795,-14.325,-7.62094,-8.79403,9.465
46557,-7.62094,-8.79403,9.465,2.81176,3.44795,-14.325
46558,2.81176,3.44795,-14.325,-9.63243,9.66777,6.225
46559,-9.63243,9.66777,6.225,2.81176,3.44795,-14.325
46560,2.81176,3.44795,-14.325,-13.56919,5.13653,3.807
46561,-13.56919,5.13653,3.807,2.81176,3.44795,-14.325
46562,2.81176,3.44795,-14.325,-0.55161,-13.53833,6.435
46563,-0.55161,-13.53833,6.435,2.81176,3.44795,-14.325
46564,2.81176,3.44795,-14.325,8.65807,-8.39579,8.919
46565,8.65807,-8.39579,8.919,2.81176,3.44795,-14.325
46566,0.25464,-4.4224,-14.331,-2.12522,-7.23108,12.969
46567,-2.12522,-7.23108,12.969,0.25464,-4.4224,-14.331
46568,0.25464,-4.4224,-14.331,-3.49947,-0.98178,14.553
46569,-3.49947,-0.98178,14.553,0.25464,-4.4224,-14.331
46570,0.25464,-4.4224,-14.331,10.61088,10.45806,-1.743
46571,10.61088,10.45806,-1.743,0.25464,-4.4224,-14.331
46572,0.25464,-4.4224,-14.331,11.19873,1.87854,9.801
46573,11.19873,1.87854,9.801,0.25464,-4.4224,-14.331
46574,0.25464,-4.4224,-14.331,-3.50013,3.81194,14.079
46575,-3.50013,3.81194,14.079,0.25464,-4.4224,-14.331
46576,0.25464,-4.4224,-14.331,8.72039,6.20611,10.509
46577,8.72039,6.20611,10.509,0.25464,-4.4224,-14.331
46578,0.25464,-4.4224,-14.331,-7.62094,-8.79403,9.465
46579,-7.62094,-8.79403,9.465,0.25464,-4.4224,-14.331
46580,0.25464,-4.4224,-14.331,2.34033,14.49242,3.081
46581,2.34033,14.49242,3.081,0.25464,-4.4224,-14.331
46582,0.25464,-4.4224,-14.331,-9.63243,9.66777,6.225
46583,-9.63243,9.66777,6.225,0.25464,-4.4224,-14.331
46584,0.25464,-4.4224,-14.331,13.4207,6.56526,1.335
46585,13.4207,6.56526,1.335,0.25464,-4.4224,-14.331
46586,-3.1611,3.07536,-14.337,-2.12522,-7.23108,12.969
46587,-2.12522,-7.23108,12.969,-3.1611,3.07536,-14.337
46588,-3.1611,3.07536,-14.337,-3.49947,-0.98178,14.553
46589,-3.49947,-0.98178,14.553,-3.1611,3.07536,-14.337
46590,-3.1611,3.07536,-14.337,11.19873,1.87854,9.801
46591,11.19873,1.87854,9.801,-3.1611,3.07536,-14.337
46592,-3.1611,3.07536,-14.337,-3.50013,3.81194,14.079
46593,-3.50013,3.81194,14.079,-3.1611,3.07536,-14.337
46594,-3.1611,3.07536,-14.337,8.72039,6.20611,10.509
46595,8.72039,6.20611,10.509,-3.1611,3.07536,-14.337
46596,-3.1611,3.07536,-14.337,-7.62094,-8.79403,9.465
46597,-7.62094,-8.79403,9.465,-3.1611,3.07536,-14.337
46598,-3.1611,3.07536,-14.337,2.34033,14.49242,3.081
46599,2.34033,14.49242,3.081,-3.1611,3.07536,-14.337
46600,-3.1611,3.07536,-14.337,-9.63243,9.66777,6.225
46601,-9.63243,9.66777,6.225,-3.1611,3.07536,-14.337
46602,-3.1611,3.07536,-14.337,13.4207,6.56526,1.335
46603,13.4207,6.56526,1.335,-3.1611,3.07536,-14.337
46604,-3.1611,3.07536,-14.337,-0.55161,-13.53833,6.435
46605,-0.55161,-13.53833,6.435,-3.1611,3.07536,-14.337
46606,4.38873,-0.13179,-14.343,-2.12522,-7.23108,12.969
46607,-2.12522,-7.23108,12.969,4.38873,-0.13179,-14.343
46608,4.38873,-0.13179,-14.343,-3.49947,-0.98178,14.553
46609,-3.49947,-0.98178,14.553,4.38873,-0.13179,-14.343
46610,4.38873,-0.13179,-14.343,11.19873,1.87854,9.801
46611,11.19873,1.87854,9.801,4.38873,-0.13179,-14.343
46612,4.38873,-0.13179,-14.343,-3.50013,3.81194,14.079
46613,-3.50013,3.81194,14.079,4.38873,-0.13179,-14.343
46614,4.38873,-0.13179,-14.343,8.72039,6.20611,10.509
46615,8.72039,6.20611,10.509,4.38873,-0.13179,-14.343
46616,4.38873,-0.13179,-14.343,-7.62094,-8.79403,9.465
46617,-7.62094,-8.79403,9.465,4.38873,-0.13179,-14.343
46618,4.38873,-0.13179,-14.343,2.34033,14.49242,3.081
46619,2.34033,14.49242,3.081,4.38873,-0.13179,-14.343
46620,4.38873,-0.13179,-14.343,-9.63243,9.66777,6.225
46621,-9.63243,9.66777,6.225,4.38873,-0.13179,-14.343
46622,4.38873,-0.13179,-14.343,-13.56919,5.13653,3.807
46623,-13.56919,5.13653,3.807,4.38873,-0.13179,-14.343
46624,4.38873,-0.13179,-14.343,-0.55161,-13.53833,6.435
46625,-0.55161,-13.53833,6.435,4.38873,-0.13179,-14.343
46626,-3.31026,-2.85453,-14.349,-2.12522,-7.23108,12.969
46627,-2.12522,-7.23108,12.969,-3.31026,-2.85453,-14.349
46628,-3.31026,-2.85453,-14.349,-3.49947,-0.98178,14.553
46629,-3.49947,-0.98178,14.553,-3.31026,-2.85453,-14.349
46630,-3.31026,-2.85453,-14.349,10.61088,10.45806,-1.743
46631,10.61088,10.45806,-1.743,-3.31026,-2.85453,-14.349
46632,-3.31026,-2.85453,-14.349,11.19873,1.87854,9.801
46633,11.19873,1.87854,9.801,-3.31026,-2.85453,-14.349
46634,-3.31026,-2.85453,-14.349,-3.50013,3.81194,14.079
46635,-3.50013,3.81194,14.079,-3.31026,-2.85453,-14.349
46636,-3.31026,-2.85453,-14.349,8.72039,6.20611,10.509
46637,8.72039,6.20611,10.509,-3.31026,-2.85453,-14.349
46638,-3.31026,-2.85453,-14.349,-7.62094,-8.79403,9.465
46639,-7.62094,-8.79403,9.465,-3.31026,-2.85453,-14.349
46640,-3.31026,-2.85453,-14.349,2.34033,14.49242,3.081
46641,2.34033,14.49242,3.081,-3.31026,-2.85453,-14.349
46642,-3.31026,-2.85453,-14.349,-9.63243,9.66777,6.225
46643,-9.63243,9.66777,6.225,-3.31026,-2.85453,-14.349
46644,-3.31026,-2.85453,-14.349,13.4207,6.56526,1.335
46645,13.4207,6.56526,1.335,-3.31026,-2.85453,-14.349
46646,0.51036,4.32129,-14.355,-2.12522,-7.23108,12.969
46647,-2.12522,-7.23108,12.969,0.51036,4.32129,-14.355
46648,0.51036,4.32129,-14.355,-3.49947,-0.98178,14.553
46649,-3.49947,-0.98178,14.553,0.51036,4.32129,-14.355
46650,0.51036,4.32129,-14.355,11.19873,1.87854,9.801
46651,11.19873,1.87854,9.801,0.51036,4.32129,-14.355
46652,0.51036,4.32129,-14.355,-3.50013,3.81194,14.079
46653,-3.50013,3.81194,14.079,0.51036,4.32129,-14.355
46654,0.51036,4.32129,-14.355,8.72039,6.20611,10.509
46655,8.72039,6.20611,10.509,0.51036,4.32129,-14.355
46656,0.51036,4.32129,-14.355,-7.62094,-8.79403,9.465
46657,-7.62094,-8.79403,9.465,0.51036,4.32129,-14.355
46658,0.51036,4.32129,-14.355,-9.63243,9.66777,6.225
46659,-9.63243,9.66777,6.225,0.51036,4.32129,-14.355
46660,0.51036,4.32129,-14.355,-13.56919,5.13653,3.807
46661,-13.56919,5.13653,3.807,0.51036,4.32129,-14.355
46662,0.51036,4.32129,-14.355,-0.55161,-13.53833,6.435
46663,-0.55161,-13.53833,6.435,0.51036,4.32129,-14.355
46664,0.51036,4.32129,-14.355,8.65807,-8.39579,8.919
46665,8.65807,-8.39579,8.919,0.51036,4.32129,-14.355
46666,2.53107,-3.51502,-14.361,-2.12522,-7.23108,12.969
46667,-2.12522,-7.23108,12.969,2.53107,-3.51502,-14.361
46668,2.53107,-3.51502,-14.361,-3.49947,-0.98178,14.553
46669,-3.49947,-0.98178,14.553,2.53107,-3.51502,-14.361
46670,2.53107,-3.51502,-14.361,11.19873,1.87854,9.801
46671,11.19873,1.87854,9.801,2.53107,-3.51502,-14.361
46672,2.53107,-3.51502,-14.361,-3.50013,3.81194,14.079
46673,-3.50013,3.81194,14.079,2.53107,-3.51502,-14.361
46674,2.53107,-3.51502,-14.361,8.72039,6.20611,10.509
46675,8.72039,6.20611,10.509,2.53107,-3.51502,-14.361
46676,2.53107,-3.51502,-14.361,-7.62094,-8.79403,9.465
46677,-7.62094,-8.79403,9.465,2.53107,-3.51502,-14.361
46678,2.53107,-3.51502,-14.361,2.34033,14.49242,3.081
46679,2.34033,14.49242,3.081,2.53107,-3.51502,-14.361
46680,2.53107,-3.51502,-14.361,-9.63243,9.66777,6.225
46681,-9.63243,9.66777,6.225,2.53107,-3.51502,-14.361
46682,2.53107,-3.51502,-14.361,13.4207,6.56526,1.335
46683,13.4207,6.56526,1.335,2.53107,-3.51502,-14.361
46684,2.53107,-3.51502,-14.361,-13.56919,5.13653,3.807
46685,-13.56919,5.13653,3.807,2.53107,-3.51502,-14.361
46686,-4.22117,0.87809,-14.367,-2.12522,-7.23108,12.969
46687,-2.12522,-7.23108,12.969,-4.22117,0.87809,-14.367
46688,-4.22117,0.87809,-14.367,-3.49947,-0.98178,14.553
46689,-3.49947,-0.98178,14.553,-4.22117,0.87809,-14.367
46690,-4.22117,0.87809,-14.367,10.61088,10.45806,-1.743
46691,10.61088,10.45806,-1.743,-4.22117,0.87809,-14.367
46692,-4.22117,0.87809,-14.367,11.19873,1.87854,9.801
46693,11.19873,1.87854,9.801,-4.22117,0.87809,-14.367
46694,-4.22117,0.87809,-14.367,-3.50013,3.81194,14.079
46695,-3.50013,3.81194,14.079,-4.22117,0.87809,-14.367
46696,-4.22117,0.87809,-14.367,8.72039,6.20611,10.509
46697,8.72039,6.20611,10.509,-4.22117,0.87809,-14.367
46698,-4.22117,0.87809,-14.367,-7.62094,-8.79403,9.465
46699,-7.62094,-8.79403,9.465,-4.22117,0.87809,-14.367
46700,-4.22117,0.87809,-14.367,2.34033,14.49242,3.081
46701,2.34033,14.49242,3.081,-4.22117,0.87809,-14.367
46702,-4.22117,0.87809,-14.367,-9.63243,9.66777,6.225
46703,-9.63243,9.66777,6.225,-4.22117,0.87809,-14.367
46704,-4.22117,0.87809,-14.367,13.4207,6.56526,1.335
46705,13.4207,6.56526,1.335,-4.22117,0.87809,-14.367
46706,3.68847,2.19363,-14.373,-2.12522,-7.23108,12.969
